"rules","support","confidence","lift"
"{onions,butter} => {other vegetables}",0.00233858668022369,0.575,2.9716894377299
"{onions,butter} => {whole milk}",0.00305033045246568,0.75,2.93523676880223
"{onions,newspapers} => {other vegetables}",0.0016268429079817,0.516129032258065,2.66743511942095
"{onions,domestic eggs} => {other vegetables}",0.0025419420437214,0.520833333333333,2.69174767910317
"{onions,domestic eggs} => {whole milk}",0.00274529740721912,0.5625,2.20142757660167
"{onions,whipped/sour cream} => {other vegetables}",0.00315200813421454,0.62,3.20425643720441
"{onions,whipped/sour cream} => {whole milk}",0.00274529740721912,0.54,2.1133704735376
"{pip fruit,onions} => {other vegetables}",0.00213523131672598,0.617647058823529,3.19209607121882
"{pip fruit,onions} => {whole milk}",0.00223690899847483,0.647058823529412,2.53236113386859
"{citrus fruit,onions} => {other vegetables}",0.00355871886120996,0.636363636363636,3.28882625519515
"{onions,shopping bags} => {other vegetables}",0.00213523131672598,0.5,2.58407777193904
"{sausage,onions} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{onions,bottled water} => {other vegetables}",0.00294865277071683,0.5,2.58407777193904
"{tropical fruit,onions} => {other vegetables}",0.00366039654295882,0.642857142857143,3.32238570677877
"{tropical fruit,onions} => {whole milk}",0.00284697508896797,0.5,1.95682451253482
"{root vegetables,onions} => {other vegetables}",0.00569395017793594,0.602150537634409,3.11200763932444
"{root vegetables,onions} => {whole milk}",0.00477885104219624,0.505376344086022,1.97786563632552
"{onions,yogurt} => {other vegetables}",0.00386375190645653,0.535211267605634,2.76605507982207
"{onions,yogurt} => {whole milk}",0.00386375190645653,0.535211267605634,2.09462905567107
"{onions,whole milk} => {other vegetables}",0.00660904931367565,0.546218487394958,2.82294210379895
"{berries,salty snack} => {other vegetables}",0.00111845449923742,0.523809523809524,2.70712909441233
"{berries,sugar} => {whole milk}",0.00132180986273513,0.590909090909091,2.31261078754115
"{berries,dessert} => {other vegetables}",0.00111845449923742,0.5,2.58407777193904
"{berries,dessert} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798
"{berries,cream cheese } => {yogurt}",0.00132180986273513,0.65,4.6594387755102
"{berries,cream cheese } => {whole milk}",0.00101677681748856,0.5,1.95682451253482
"{berries,white bread} => {whole milk}",0.00111845449923742,0.55,2.1525069637883
"{berries,chocolate} => {whole milk}",0.00142348754448399,0.583333333333333,2.28296193129062
"{berries,curd} => {other vegetables}",0.00152516522623284,0.517241379310345,2.67318390200591
"{berries,napkins} => {whole milk}",0.00172852058973055,0.607142857142857,2.37614405093514
"{frankfurter,berries} => {whole milk}",0.0016268429079817,0.727272727272727,2.84629020005065
"{berries,bottled beer} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716
"{berries,margarine} => {other vegetables}",0.00152516522623284,0.576923076923077,2.9816281983912
"{berries,margarine} => {whole milk}",0.00183019827147941,0.692307692307692,2.70944932504821
"{berries,butter} => {whole milk}",0.00244026436197255,0.648648648648649,2.53858315139652
"{berries,domestic eggs} => {whole milk}",0.00193187595322827,0.5,1.95682451253482
"{berries,fruit/vegetable juice} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202
"{pip fruit,berries} => {other vegetables}",0.00193187595322827,0.513513513513513,2.65391771172118
"{pip fruit,berries} => {whole milk}",0.00193187595322827,0.513513513513513,2.00971166152225
"{berries,pastry} => {whole milk}",0.00233858668022369,0.547619047619048,2.14318875182385
"{berries,bottled water} => {other vegetables}",0.00203355363497712,0.5,2.58407777193904
"{tropical fruit,berries} => {whole milk}",0.00335536349771225,0.5,1.95682451253482
"{berries,root vegetables} => {whole milk}",0.00366039654295882,0.553846153846154,2.16755946003857
"{hamburger meat,hygiene articles} => {whole milk}",0.00142348754448399,0.56,2.191643454039
"{hamburger meat,salty snack} => {whole milk}",0.00111845449923742,0.5,1.95682451253482
"{hamburger meat,sugar} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{hamburger meat,sugar} => {whole milk}",0.00132180986273513,0.684210526315789,2.67775985925817
"{hamburger meat,waffles} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{hamburger meat,long life bakery product} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{hamburger meat,dessert} => {other vegetables}",0.00142348754448399,0.56,2.89416710457173
"{chicken,hamburger meat} => {other vegetables}",0.00244026436197255,0.648648648648649,3.35231710954254
"{hamburger meat,white bread} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898
"{hamburger meat,white bread} => {whole milk}",0.0016268429079817,0.571428571428571,2.23637087146836
"{hamburger meat,chocolate} => {whole milk}",0.0016268429079817,0.666666666666667,2.60909935004642
"{hamburger meat,frozen vegetables} => {whole milk}",0.00152516522623284,0.5,1.95682451253482
"{beef,hamburger meat} => {other vegetables}",0.00213523131672598,0.567567567567568,2.93327747084972
"{beef,hamburger meat} => {whole milk}",0.00223690899847483,0.594594594594595,2.32703455544681
"{hamburger meat,curd} => {other vegetables}",0.00203355363497712,0.645161290322581,3.33429389927619
"{hamburger meat,curd} => {whole milk}",0.0025419420437214,0.806451612903226,3.15616856860455
"{hamburger meat,napkins} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{pork,hamburger meat} => {other vegetables}",0.00203355363497712,0.625,3.2300972149238
"{pork,hamburger meat} => {whole milk}",0.00213523131672598,0.65625,2.56833217270195
"{frankfurter,hamburger meat} => {whole milk}",0.00223690899847483,0.666666666666667,2.60909935004642
"{hamburger meat,bottled beer} => {other vegetables}",0.00122013218098627,0.571428571428571,2.95323173935891
"{hamburger meat,bottled beer} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352
"{hamburger meat,margarine} => {other vegetables}",0.00172852058973055,0.566666666666667,2.92862147486425
"{hamburger meat,margarine} => {whole milk}",0.00183019827147941,0.6,2.34818941504178
"{hamburger meat,butter} => {other vegetables}",0.00244026436197255,0.558139534883721,2.88455193146684
"{hamburger meat,butter} => {whole milk}",0.00305033045246568,0.697674418604651,2.73045280818812
"{hamburger meat,domestic eggs} => {other vegetables}",0.00233858668022369,0.575,2.9716894377299
"{hamburger meat,domestic eggs} => {whole milk}",0.0025419420437214,0.625,2.44603064066852
"{hamburger meat,fruit/vegetable juice} => {whole milk}",0.00203355363497712,0.571428571428571,2.23637087146836
"{hamburger meat,whipped/sour cream} => {other vegetables}",0.00244026436197255,0.571428571428571,2.95323173935891
"{hamburger meat,whipped/sour cream} => {whole milk}",0.00264361972547026,0.619047619047619,2.4227351107574
"{hamburger meat,pip fruit} => {other vegetables}",0.00294865277071683,0.659090909090909,3.40628433573783
"{hamburger meat,pip fruit} => {whole milk}",0.0025419420437214,0.568181818181818,2.22366421878957
"{hamburger meat,pastry} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202
"{hamburger meat,citrus fruit} => {whole milk}",0.00223690899847483,0.564102564102564,2.20769945003928
"{sausage,hamburger meat} => {whole milk}",0.00264361972547026,0.509803921568627,1.99519362062374
"{hamburger meat,bottled water} => {whole milk}",0.00183019827147941,0.620689655172414,2.42916146383633
"{hamburger meat,tropical fruit} => {other vegetables}",0.00233858668022369,0.547619047619048,2.83018041688562
"{hamburger meat,root vegetables} => {other vegetables}",0.00366039654295882,0.590163934426229,3.05005900950182
"{hamburger meat,root vegetables} => {whole milk}",0.00396542958820539,0.639344262295082,2.50216904881501
"{hamburger meat,yogurt} => {other vegetables}",0.00345704117946111,0.53125,2.74558263268523
"{hamburger meat,yogurt} => {whole milk}",0.00396542958820539,0.609375,2.38487987465181
"{hamburger meat,rolls/buns} => {other vegetables}",0.00467717336044738,0.541176470588235,2.79688417668696
"{hamburger meat,rolls/buns} => {whole milk}",0.00437214031520081,0.505882352941176,1.97984597738817
"{sugar,hygiene articles} => {whole milk}",0.00152516522623284,0.576923076923077,2.25787443754018
"{waffles,hygiene articles} => {whole milk}",0.00111845449923742,0.523809523809524,2.05000663217933
"{cream cheese ,hygiene articles} => {yogurt}",0.00122013218098627,0.545454545454545,3.9100185528757
"{cream cheese ,hygiene articles} => {other vegetables}",0.00122013218098627,0.545454545454545,2.81899393302441
"{cream cheese ,hygiene articles} => {whole milk}",0.00111845449923742,0.5,1.95682451253482
"{white bread,hygiene articles} => {whole milk}",0.00142348754448399,0.583333333333333,2.28296193129062
"{frozen vegetables,hygiene articles} => {whole milk}",0.0016268429079817,0.533333333333333,2.08727948003714
"{beef,hygiene articles} => {whole milk}",0.00172852058973055,0.53125,2.07912604456825
"{pork,hygiene articles} => {whole milk}",0.00203355363497712,0.588235294117647,2.30214648533508
"{margarine,hygiene articles} => {whole milk}",0.00223690899847483,0.578947368421053,2.26579680398769
"{butter,hygiene articles} => {other vegetables}",0.00233858668022369,0.534883720930233,2.76436226765572
"{butter,hygiene articles} => {whole milk}",0.00305033045246568,0.697674418604651,2.73045280818812
"{domestic eggs,hygiene articles} => {whole milk}",0.00274529740721912,0.574468085106383,2.24826646121022
"{whipped/sour cream,hygiene articles} => {other vegetables}",0.00233858668022369,0.547619047619048,2.83018041688562
"{whipped/sour cream,hygiene articles} => {whole milk}",0.00244026436197255,0.571428571428571,2.23637087146836
"{pip fruit,hygiene articles} => {whole milk}",0.00305033045246568,0.638297872340426,2.49807384578913
"{pastry,hygiene articles} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202
"{sausage,hygiene articles} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505
"{bottled water,hygiene articles} => {whole milk}",0.00305033045246568,0.535714285714286,2.09659769200159
"{tropical fruit,hygiene articles} => {whole milk}",0.00406710726995425,0.606060606060606,2.3719085000422
"{root vegetables,hygiene articles} => {whole milk}",0.00355871886120996,0.660377358490566,2.58448520523467
"{yogurt,hygiene articles} => {whole milk}",0.00396542958820539,0.541666666666667,2.11989322191272
"{rolls/buns,hygiene articles} => {whole milk}",0.00305033045246568,0.517241379310345,2.02430121986361
"{other vegetables,hygiene articles} => {whole milk}",0.00518556176919166,0.542553191489362,2.12336276892076
"{sugar,salty snack} => {whole milk}",0.00142348754448399,0.583333333333333,2.28296193129062
"{salty snack,long life bakery product} => {whole milk}",0.00203355363497712,0.606060606060606,2.3719085000422
"{dessert,salty snack} => {soda}",0.00111845449923742,0.5,2.86734693877551
"{dessert,salty snack} => {other vegetables}",0.00122013218098627,0.545454545454545,2.81899393302441
"{cream cheese ,salty snack} => {other vegetables}",0.00132180986273513,0.52,2.68744088281661
"{chicken,salty snack} => {whole milk}",0.00122013218098627,0.571428571428571,2.23637087146836
"{curd,salty snack} => {other vegetables}",0.00172852058973055,0.566666666666667,2.92862147486425
"{curd,salty snack} => {whole milk}",0.0016268429079817,0.533333333333333,2.08727948003714
"{domestic eggs,salty snack} => {whole milk}",0.00183019827147941,0.514285714285714,2.01273378432153
"{whipped/sour cream,salty snack} => {other vegetables}",0.00274529740721912,0.529411764705882,2.73608234675899
"{whipped/sour cream,salty snack} => {whole milk}",0.00274529740721912,0.529411764705882,2.07193183680157
"{pip fruit,salty snack} => {whole milk}",0.00213523131672598,0.525,2.05466573816156
"{tropical fruit,salty snack} => {other vegetables}",0.00284697508896797,0.509090909090909,2.63106100415612
"{root vegetables,salty snack} => {other vegetables}",0.00284697508896797,0.571428571428571,2.95323173935891
"{sugar,waffles} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{sugar,long life bakery product} => {whole milk}",0.00111845449923742,0.55,2.1525069637883
"{cream cheese ,sugar} => {other vegetables}",0.0016268429079817,0.592592592592593,3.0626106926685
"{cream cheese ,sugar} => {whole milk}",0.00203355363497712,0.740740740740741,2.89899927782936
"{chicken,sugar} => {whole milk}",0.00183019827147941,0.72,2.81782729805014
"{white bread,sugar} => {whole milk}",0.00172852058973055,0.607142857142857,2.37614405093514
"{sugar,chocolate} => {whole milk}",0.00152516522623284,0.625,2.44603064066852
"{frozen vegetables,sugar} => {other vegetables}",0.00203355363497712,0.645161290322581,3.33429389927619
"{frozen vegetables,sugar} => {whole milk}",0.00183019827147941,0.580645161290323,2.27244136939527
"{beef,sugar} => {other vegetables}",0.00172852058973055,0.586206896551724,3.02960842227336
"{curd,sugar} => {whole milk}",0.00233858668022369,0.676470588235294,2.64746845813534
"{sugar,napkins} => {whole milk}",0.00203355363497712,0.606060606060606,2.3719085000422
"{pork,sugar} => {other vegetables}",0.00223690899847483,0.5,2.58407777193904
"{pork,sugar} => {whole milk}",0.00264361972547026,0.590909090909091,2.31261078754115
"{frankfurter,sugar} => {whole milk}",0.00213523131672598,0.567567567567568,2.22126025747196
"{sugar,bottled beer} => {whole milk}",0.00183019827147941,0.529411764705882,2.07193183680157
"{butter,sugar} => {whole milk}",0.00213523131672598,0.67741935483871,2.65118159762782
"{domestic eggs,sugar} => {whole milk}",0.00355871886120996,0.714285714285714,2.79546358933546
"{whipped/sour cream,sugar} => {other vegetables}",0.00264361972547026,0.541666666666667,2.7994175862673
"{whipped/sour cream,sugar} => {whole milk}",0.00315200813421454,0.645833333333333,2.52756499535747
"{pip fruit,sugar} => {other vegetables}",0.00244026436197255,0.51063829787234,2.63905815006541
"{pip fruit,sugar} => {whole milk}",0.0025419420437214,0.531914893617021,2.08172820482428
"{pastry,sugar} => {whole milk}",0.00264361972547026,0.509803921568627,1.99519362062374
"{citrus fruit,sugar} => {other vegetables}",0.00244026436197255,0.51063829787234,2.63905815006541
"{citrus fruit,sugar} => {whole milk}",0.00274529740721912,0.574468085106383,2.24826646121022
"{sausage,sugar} => {whole milk}",0.00213523131672598,0.583333333333333,2.28296193129062
"{sugar,bottled water} => {whole milk}",0.00264361972547026,0.553191489361702,2.16499733301725
"{tropical fruit,sugar} => {whole milk}",0.00284697508896797,0.595744680851064,2.33153558940319
"{root vegetables,sugar} => {other vegetables}",0.00345704117946111,0.53968253968254,2.78916330939452
"{root vegetables,sugar} => {whole milk}",0.00345704117946111,0.53968253968254,2.11212804527568
"{sugar,soda} => {whole milk}",0.00376207422470768,0.513888888888889,2.01118074899412
"{yogurt,sugar} => {whole milk}",0.00366039654295882,0.529411764705882,2.07193183680157
"{other vegetables,sugar} => {whole milk}",0.00630401626842908,0.584905660377358,2.28911546749356
"{cream cheese ,waffles} => {whole milk}",0.00152516522623284,0.5,1.95682451253482
"{chicken,waffles} => {soda}",0.00122013218098627,0.571428571428571,3.27696793002915
"{chicken,waffles} => {whole milk}",0.00122013218098627,0.571428571428571,2.23637087146836
"{coffee,waffles} => {whole milk}",0.00152516522623284,0.5,1.95682451253482
"{frozen vegetables,waffles} => {yogurt}",0.00101677681748856,0.5,3.58418367346939
"{frozen vegetables,waffles} => {other vegetables}",0.00111845449923742,0.55,2.84248554913295
"{beef,waffles} => {root vegetables}",0.0016268429079817,0.533333333333333,4.89303482587065
"{beef,waffles} => {other vegetables}",0.00152516522623284,0.5,2.58407777193904
"{beef,waffles} => {whole milk}",0.00193187595322827,0.633333333333333,2.4786443825441
"{curd,waffles} => {whole milk}",0.00172852058973055,0.515151515151515,2.01612222503587
"{waffles,napkins} => {whole milk}",0.00183019827147941,0.545454545454545,2.13471765003798
"{pork,waffles} => {other vegetables}",0.00213523131672598,0.617647058823529,3.19209607121882
"{pork,waffles} => {whole milk}",0.00172852058973055,0.5,1.95682451253482
"{brown bread,waffles} => {whole milk}",0.00122013218098627,0.521739130434783,2.04190383916677
"{margarine,waffles} => {whole milk}",0.00193187595322827,0.513513513513513,2.00971166152225
"{butter,waffles} => {other vegetables}",0.00203355363497712,0.571428571428571,2.95323173935891
"{butter,waffles} => {whole milk}",0.00183019827147941,0.514285714285714,2.01273378432153
"{domestic eggs,waffles} => {whole milk}",0.00183019827147941,0.5625,2.20142757660167
"{whipped/sour cream,waffles} => {whole milk}",0.00315200813421454,0.62,2.42646239554318
"{root vegetables,waffles} => {whole milk}",0.00386375190645653,0.584615384615385,2.28797943004071
"{rolls/buns,waffles} => {whole milk}",0.00467717336044738,0.511111111111111,2.00030950170226
"{dessert,long life bakery product} => {yogurt}",0.00152516522623284,0.517241379310345,3.70777621393385
"{dessert,long life bakery product} => {whole milk}",0.00183019827147941,0.620689655172414,2.42916146383633
"{cream cheese ,long life bakery product} => {other vegetables}",0.00183019827147941,0.642857142857143,3.32238570677877
"{cream cheese ,long life bakery product} => {whole milk}",0.00142348754448399,0.5,1.95682451253482
"{white bread,long life bakery product} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505
"{long life bakery product,chocolate} => {whole milk}",0.00305033045246568,0.576923076923077,2.25787443754018
"{frozen vegetables,long life bakery product} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899
"{frozen vegetables,long life bakery product} => {whole milk}",0.00203355363497712,0.526315789473684,2.05981527635244
"{beef,long life bakery product} => {whole milk}",0.00101677681748856,0.5,1.95682451253482
"{curd,long life bakery product} => {whole milk}",0.00172852058973055,0.53125,2.07912604456825
"{long life bakery product,napkins} => {whole milk}",0.00264361972547026,0.553191489361702,2.16499733301725
"{pork,long life bakery product} => {whole milk}",0.00101677681748856,0.625,2.44603064066852
"{butter,long life bakery product} => {other vegetables}",0.00244026436197255,0.558139534883721,2.88455193146684
"{butter,long life bakery product} => {whole milk}",0.0025419420437214,0.581395348837209,2.27537734015677
"{long life bakery product,newspapers} => {whole milk}",0.00172852058973055,0.5,1.95682451253482
"{domestic eggs,long life bakery product} => {whole milk}",0.00203355363497712,0.526315789473684,2.05981527635244
"{fruit/vegetable juice,long life bakery product} => {whole milk}",0.00335536349771225,0.540983606557377,2.11721996438194
"{whipped/sour cream,long life bakery product} => {whole milk}",0.0032536858159634,0.56140350877193,2.19713629477594
"{pip fruit,long life bakery product} => {whole milk}",0.00244026436197255,0.533333333333333,2.08727948003714
"{sausage,long life bakery product} => {whole milk}",0.00274529740721912,0.509433962264151,1.99374572975246
"{bottled water,long life bakery product} => {whole milk}",0.00213523131672598,0.5,1.95682451253482
"{tropical fruit,long life bakery product} => {whole milk}",0.0032536858159634,0.516129032258065,2.01994788390691
"{root vegetables,long life bakery product} => {other vegetables}",0.00335536349771225,0.634615384615385,3.27979101823032
"{root vegetables,long life bakery product} => {whole milk}",0.00294865277071683,0.557692307692308,2.18261195628884
"{yogurt,long life bakery product} => {whole milk}",0.00457549567869853,0.523255813953488,2.04783960614109
"{other vegetables,long life bakery product} => {whole milk}",0.00569395017793594,0.533333333333333,2.08727948003714
"{chicken,dessert} => {other vegetables}",0.00152516522623284,0.652173913043478,3.37053622426832
"{dessert,chocolate} => {whole milk}",0.00193187595322827,0.527777777777778,2.06553698545342
"{dessert,coffee} => {whole milk}",0.00142348754448399,0.608695652173913,2.38222114569456
"{beef,dessert} => {root vegetables}",0.00132180986273513,0.5,4.58722014925373
"{beef,dessert} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512
"{curd,dessert} => {whole milk}",0.00274529740721912,0.529411764705882,2.07193183680157
"{pork,dessert} => {other vegetables}",0.0016268429079817,0.516129032258065,2.66743511942095
"{dessert,bottled beer} => {whole milk}",0.00122013218098627,0.631578947368421,2.47177833162293
"{dessert,margarine} => {whole milk}",0.00152516522623284,0.5,1.95682451253482
"{butter,dessert} => {whole milk}",0.00172852058973055,0.62962962962963,2.46414938615496
"{dessert,whipped/sour cream} => {other vegetables}",0.00284697508896797,0.583333333333333,3.01475740059555
"{dessert,whipped/sour cream} => {whole milk}",0.00264361972547026,0.541666666666667,2.11989322191272
"{pip fruit,dessert} => {other vegetables}",0.00274529740721912,0.551020408163265,2.84775917723895
"{pip fruit,dessert} => {whole milk}",0.00284697508896797,0.571428571428571,2.23637087146836
"{sausage,dessert} => {other vegetables}",0.0032536858159634,0.551724137931034,2.85139616213963
"{root vegetables,dessert} => {other vegetables}",0.00345704117946111,0.596491228070175,3.08275944722553
"{chicken,canned beer} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{pork,canned beer} => {soda}",0.00152516522623284,0.517241379310345,2.96622097114708
"{butter,canned beer} => {whole milk}",0.00101677681748856,0.526315789473684,2.05981527635244
"{domestic eggs,canned beer} => {whole milk}",0.00183019827147941,0.514285714285714,2.01273378432153
"{tropical fruit,canned beer} => {soda}",0.00172852058973055,0.566666666666667,3.24965986394558
"{root vegetables,canned beer} => {other vegetables}",0.00203355363497712,0.5,2.58407777193904
"{chicken,cream cheese } => {whole milk}",0.0016268429079817,0.592592592592593,2.31919942226349
"{cream cheese ,chocolate} => {whole milk}",0.00193187595322827,0.513513513513513,2.00971166152225
"{cream cheese ,frozen vegetables} => {whole milk}",0.00152516522623284,0.517241379310345,2.02430121986361
"{beef,cream cheese } => {whole milk}",0.00213523131672598,0.567567567567568,2.22126025747196
"{curd,cream cheese } => {other vegetables}",0.00274529740721912,0.54,2.79080399369417
"{curd,cream cheese } => {whole milk}",0.00284697508896797,0.56,2.191643454039
"{cream cheese ,napkins} => {whole milk}",0.00233858668022369,0.575,2.25034818941504
"{pork,cream cheese } => {other vegetables}",0.0016268429079817,0.551724137931034,2.85139616213963
"{pork,cream cheese } => {whole milk}",0.00183019827147941,0.620689655172414,2.42916146383633
"{frankfurter,cream cheese } => {whole milk}",0.00213523131672598,0.636363636363636,2.49050392504432
"{cream cheese ,bottled beer} => {other vegetables}",0.00122013218098627,0.666666666666667,3.44543702925206
"{cream cheese ,brown bread} => {whole milk}",0.00244026436197255,0.5,1.95682451253482
"{butter,cream cheese } => {yogurt}",0.00213523131672598,0.525,3.76339285714286
"{butter,cream cheese } => {whole milk}",0.00274529740721912,0.675,2.64171309192201
"{cream cheese ,domestic eggs} => {other vegetables}",0.00284697508896797,0.56,2.89416710457173
"{cream cheese ,domestic eggs} => {whole milk}",0.00345704117946111,0.68,2.66128133704735
"{cream cheese ,fruit/vegetable juice} => {whole milk}",0.00294865277071683,0.517857142857143,2.02671110226821
"{whipped/sour cream,cream cheese } => {yogurt}",0.00335536349771225,0.523809523809524,3.75485908649174
"{whipped/sour cream,cream cheese } => {other vegetables}",0.00335536349771225,0.523809523809524,2.70712909441233
"{whipped/sour cream,cream cheese } => {whole milk}",0.00396542958820539,0.619047619047619,2.4227351107574
"{pip fruit,cream cheese } => {whole milk}",0.00396542958820539,0.65,2.54387186629526
"{cream cheese ,pastry} => {other vegetables}",0.00233858668022369,0.522727272727273,2.70153585248173
"{cream cheese ,pastry} => {whole milk}",0.00244026436197255,0.545454545454545,2.13471765003798
"{citrus fruit,cream cheese } => {other vegetables}",0.00294865277071683,0.517857142857143,2.67636626379401
"{citrus fruit,cream cheese } => {whole milk}",0.00284697508896797,0.5,1.95682451253482
"{root vegetables,cream cheese } => {yogurt}",0.00376207422470768,0.5,3.58418367346939
"{root vegetables,cream cheese } => {other vegetables}",0.00447381799694967,0.594594594594595,3.072957350414
"{root vegetables,cream cheese } => {whole milk}",0.00396542958820539,0.527027027027027,2.06259881050967
"{yogurt,cream cheese } => {whole milk}",0.00660904931367565,0.532786885245902,2.08514087401251
"{chicken,white bread} => {other vegetables}",0.00132180986273513,0.52,2.68744088281661
"{chicken,white bread} => {whole milk}",0.0016268429079817,0.64,2.50473537604457
"{chicken,frozen vegetables} => {other vegetables}",0.00355871886120996,0.53030303030303,2.74068854599596
"{chicken,beef} => {whole milk}",0.00274529740721912,0.574468085106383,2.24826646121022
"{chicken,curd} => {other vegetables}",0.00172852058973055,0.5,2.58407777193904
"{chicken,curd} => {whole milk}",0.00223690899847483,0.647058823529412,2.53236113386859
"{chicken,napkins} => {whole milk}",0.00223690899847483,0.578947368421053,2.26579680398769
"{chicken,pork} => {whole milk}",0.00294865277071683,0.508771929824561,1.99115476714069
"{frankfurter,chicken} => {root vegetables}",0.00183019827147941,0.5,4.58722014925373
"{frankfurter,chicken} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{chicken,bottled beer} => {other vegetables}",0.00122013218098627,0.5,2.58407777193904
"{chicken,bottled beer} => {whole milk}",0.00122013218098627,0.5,1.95682451253482
"{chicken,brown bread} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202
"{chicken,butter} => {other vegetables}",0.00305033045246568,0.526315789473684,2.72008186519899
"{chicken,butter} => {whole milk}",0.0032536858159634,0.56140350877193,2.19713629477594
"{chicken,domestic eggs} => {other vegetables}",0.00335536349771225,0.540983606557377,2.79588742537667
"{chicken,domestic eggs} => {whole milk}",0.00396542958820539,0.639344262295082,2.50216904881501
"{chicken,fruit/vegetable juice} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{chicken,fruit/vegetable juice} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202
"{chicken,whipped/sour cream} => {other vegetables}",0.00386375190645653,0.535211267605634,2.76605507982207
"{chicken,whipped/sour cream} => {whole milk}",0.0041687849517031,0.577464788732394,2.25999450743458
"{chicken,pip fruit} => {other vegetables}",0.00284697508896797,0.595744680851064,3.07890117507631
"{chicken,pip fruit} => {whole milk}",0.0025419420437214,0.531914893617021,2.08172820482428
"{chicken,pastry} => {other vegetables}",0.00264361972547026,0.553191489361702,2.85897966257086
"{chicken,pastry} => {whole milk}",0.00274529740721912,0.574468085106383,2.24826646121022
"{chicken,citrus fruit} => {other vegetables}",0.00355871886120996,0.514705882352941,2.66008005934902
"{sausage,chicken} => {other vegetables}",0.00315200813421454,0.596153846153846,3.08101580500424
"{sausage,chicken} => {whole milk}",0.00305033045246568,0.576923076923077,2.25787443754018
"{chicken,tropical fruit} => {other vegetables}",0.00366039654295882,0.571428571428571,2.95323173935891
"{chicken,root vegetables} => {other vegetables}",0.00569395017793594,0.523364485981308,2.7048290696932
"{chicken,root vegetables} => {whole milk}",0.00599898322318251,0.551401869158878,2.15799338765522
"{chicken,yogurt} => {other vegetables}",0.00488052872394509,0.585365853658537,3.02526178178229
"{chicken,rolls/buns} => {other vegetables}",0.00498220640569395,0.515789473684211,2.66568022789501
"{chicken,rolls/buns} => {whole milk}",0.00528723945094052,0.547368421052632,2.14220788740654
"{white bread,chocolate} => {whole milk}",0.00223690899847483,0.523809523809524,2.05000663217933
"{white bread,coffee} => {whole milk}",0.0016268429079817,0.516129032258065,2.01994788390691
"{frozen vegetables,white bread} => {whole milk}",0.00183019827147941,0.514285714285714,2.01273378432153
"{curd,white bread} => {yogurt}",0.00172852058973055,0.5,3.58418367346939
"{curd,white bread} => {whole milk}",0.00213523131672598,0.617647058823529,2.41725380960184
"{white bread,napkins} => {whole milk}",0.00233858668022369,0.676470588235294,2.64746845813534
"{white bread,margarine} => {whole milk}",0.0025419420437214,0.675675675675676,2.64435744937138
"{butter,white bread} => {other vegetables}",0.00233858668022369,0.547619047619048,2.83018041688562
"{butter,white bread} => {whole milk}",0.00233858668022369,0.547619047619048,2.14318875182385
"{domestic eggs,white bread} => {whole milk}",0.0032536858159634,0.56140350877193,2.19713629477594
"{whipped/sour cream,white bread} => {other vegetables}",0.00335536349771225,0.611111111111111,3.15831727681439
"{whipped/sour cream,white bread} => {whole milk}",0.00305033045246568,0.555555555555556,2.17424945837202
"{pip fruit,white bread} => {whole milk}",0.00345704117946111,0.523076923076923,2.04713949003643
"{white bread,bottled water} => {whole milk}",0.00223690899847483,0.511627906976744,2.00233205933795
"{tropical fruit,white bread} => {whole milk}",0.00457549567869853,0.523255813953488,2.04783960614109
"{root vegetables,white bread} => {other vegetables}",0.00396542958820539,0.5,2.58407777193904
"{root vegetables,white bread} => {whole milk}",0.00396542958820539,0.5,1.95682451253482
"{yogurt,white bread} => {whole milk}",0.00488052872394509,0.539325842696629,2.11073205846452
"{rolls/buns,white bread} => {whole milk}",0.0032536858159634,0.5,1.95682451253482
"{frozen vegetables,chocolate} => {other vegetables}",0.00152516522623284,0.6,3.10089332632685
"{frozen vegetables,chocolate} => {whole milk}",0.00172852058973055,0.68,2.66128133704735
"{curd,chocolate} => {whole milk}",0.00142348754448399,0.5,1.95682451253482
